generation,N_shifts,logPrior,logLik,eventRate,acceptRate
125000,5,-7.30394,-543.387,3.27432,0.441
126000,6,-6.61175,-546.432,2.93561,0.37
127000,4,-7.69062,-543.738,2.34502,0.38
128000,6,-7.48568,-545.37,5.50309,0.347
129000,4,-3.45258,-547.535,0.817628,0.403
130000,6,-5.56691,-542.019,2.73673,0.374
131000,5,-2.06656,-535.837,3.02963,0.422
132000,3,-4.86338,-547.278,2.75053,0.398529
133000,5,-5.33023,-536.548,2.1594,0.3725
134000,5,-5.27899,-536.463,2.60392,0.349
135000,4,-5.4533,-534.169,3.41889,0.386
136000,5,-6.19115,-534.91,4.04751,0.334
137000,5,-0.117098,-535.545,1.33272,0.358
138000,4,-3.31859,-535.266,2.51511,0.412
139000,5,-6.0073,-532.571,1.47838,0.37
140000,6,-5.65619,-532.835,3.59173,0.38
141000,8,-3.65231,-539.251,5.04209,0.424
142000,5,-2.3681,-545.367,1.75422,0.416
143000,2,-5.79414,-549.274,1.6645,0.351
144000,3,-0.454947,-543.614,1.64403,0.408731
145000,4,-6.23446,-549.059,4.86325,0.401333
146000,3,-5.13791,-551.11,2.05397,0.395
147000,3,-3.98526,-546.866,2.53515,0.353
148000,4,-2.66851,-542.45,2.41173,0.375
149000,6,-0.95097,-544.23,7.33547,0.44
150000,5,1.89985,-539.744,1.19457,0.461
151000,5,-4.66077,-544.914,3.80889,0.417
152000,7,-4.05788,-542.853,2.68456,0.398636
153000,4,-8.75416,-531.047,3.13264,0.38
154000,4,-4.61856,-536.931,1.26822,0.347
155000,4,-4.18198,-548.211,2.43536,0.3495
156000,5,-5.24993,-535.249,4.39208,0.3675
157000,8,-5.97729,-532.309,3.89039,0.438
158000,6,-4.42692,-544.367,3.52079,0.405571
159000,4,-0.60154,-549.116,2.34275,0.415
160000,6,-9.27732,-534.103,7.85172,0.423
161000,7,-4.44877,-537.561,3.21563,0.414
162000,6,-4.6156,-544.621,3.27377,0.423
163000,5,-10.1492,-544.867,4.45603,0.403
164000,4,-5.66919,-542.159,1.55998,0.354
165000,4,-6.8488,-543.387,3.35318,0.327
166000,8,0.470152,-547.565,3.48869,0.420857
167000,3,-1.93402,-547.69,0.763108,0.408478
168000,6,-5.65821,-539.83,5.82425,0.427
169000,6,-2.40327,-540.746,3.52959,0.388
170000,6,-3.62162,-535.874,6.15879,0.372467
171000,5,-4.72869,-541.506,2.1449,0.388
172000,6,-0.966261,-538.639,7.23405,0.409333
173000,4,-0.49356,-545.336,3.54107,0.422
174000,4,-3.02568,-542.346,1.37695,0.418375
175000,4,-7.10625,-546.758,5.16232,0.417
176000,4,-2.41259,-546.263,1.43761,0.423
